潮汕,#genre#  
经济科教超清,http://113.100.72.213:8899/udp/239.77.0.167:5146
经济科教,http://113.100.72.213:8899/udp/239.77.0.8:5146
广东影视高清,http://113.100.72.213:8899/udp/239.77.0.217:5146
广东影视,http://113.100.72.213:8899/udp/239.77.0.11:5146
广东少儿高清,http://113.100.72.213:8899/udp/239.77.0.250:5146
广东少儿,http://113.100.72.213:8899/udp/239.77.0.12:5146
嘉佳卡通高清,http://113.100.72.213:8899/udp/239.77.0.179:5146
嘉佳卡通,http://113.100.72.213:8899/udp/239.77.0.13:5146
嘉佳卡通,http://113.100.72.213:8899/udp/239.77.1.15:5146
广东综艺 4K50p,http://113.100.72.213:8899/udp/239.77.1.236:5146
广东综艺 4K,http://113.100.72.213:8899/udp/239.77.1.237:5146
广东综艺(4k),http://113.100.72.213:8899/udp/239.77.0.244:5146




广东卫视高清,http://113.83.248.110:4200/udp/239.77.1.19:5146
广东卫视高清,http://113.83.248.110:4200/udp/239.77.1.152:5146
广东卫视高清,http://113.83.248.110:4200/udp/239.77.0.84:5146
广东卫视超清,http://113.83.248.110:4200/udp/239.77.0.166:5146
南方卫视高清,http://113.83.248.110:4200/udp/239.77.0.215:5146
南方卫视,http://113.83.248.110:4200/udp/239.77.0.9:5146
南方卫视,http://113.83.248.110:4200/udp/239.77.1.12:5146
广东珠江高清,http://113.83.248.110:4200/udp/239.77.0.1:5146
广东珠江超清,http://113.83.248.110:4200/udp/239.77.0.114:5146
广东新闻高清,http://113.83.248.110:4200/udp/239.77.0.173:5146
广东新闻,http://113.83.248.110:4200/udp/239.77.0.4:5146
广东公共高清,http://113.83.248.110:4200/udp/239.77.0.225:5146
广东公共,http://113.83.248.110:4200/udp/239.77.0.5:5146
广东民生高清,http://113.83.248.110:4200/udp/239.77.0.225:5146
广东民生,http://113.83.248.110:4200/udp/239.77.0.5:5146
广东体育（深圳）,http://113.83.248.110:4200/udp/239.77.1.97:5146
广东体育高清-测试,http://113.83.248.110:4200/udp/239.77.0.112:5146
广东体育超清,http://113.83.248.110:4200/udp/239.77.0.168:5146
广东体育,http://113.83.248.110:4200/udp/239.77.0.6:5146
经济科教高清,http://113.83.248.110:4200/udp/239.77.0.85:5146
经济科教超清,http://113.83.248.110:4200/udp/239.77.0.167:5146
经济科教,http://113.83.248.110:4200/udp/239.77.0.8:5146
广东影视高清,http://113.83.248.110:4200/udp/239.77.0.217:5146
广东影视,http://113.83.248.110:4200/udp/239.77.0.11:5146
广东少儿高清,http://113.83.248.110:4200/udp/239.77.0.250:5146
广东少儿,http://113.83.248.110:4200/udp/239.77.0.12:5146
嘉佳卡通高清,http://113.83.248.110:4200/udp/239.77.0.179:5146
嘉佳卡通,http://113.83.248.110:4200/udp/239.77.0.13:5146
嘉佳卡通,http://113.83.248.110:4200/udp/239.77.1.15:5146
广东综艺 4K50p,http://113.83.248.110:4200/udp/239.77.1.236:5146
广东综艺 4K,http://113.83.248.110:4200/udp/239.77.1.237:5146
广东综艺(4k),http://113.83.248.110:4200/udp/239.77.0.244:5146


广东卫视高清,http://121.13.165.98:8000/udp/239.77.1.19:5146
广东卫视高清,http://121.13.165.98:8000/udp/239.77.1.152:5146
广东卫视高清,http://121.13.165.98:8000/udp/239.77.0.84:5146
广东卫视超清,http://121.13.165.98:8000/udp/239.77.0.166:5146
南方卫视高清,http://121.13.165.98:8000/udp/239.77.0.215:5146
南方卫视,http://121.13.165.98:8000/udp/239.77.0.9:5146
南方卫视,http://121.13.165.98:8000/udp/239.77.1.12:5146
广东珠江高清,http://121.13.165.98:8000/udp/239.77.0.1:5146
广东珠江超清,http://121.13.165.98:8000/udp/239.77.0.114:5146
广东新闻高清,http://121.13.165.98:8000/udp/239.77.0.173:5146
广东新闻,http://121.13.165.98:8000/udp/239.77.0.4:5146
广东公共高清,http://121.13.165.98:8000/udp/239.77.0.225:5146
广东公共,http://121.13.165.98:8000/udp/239.77.0.5:5146
广东民生高清,http://121.13.165.98:8000/udp/239.77.0.225:5146
广东民生,http://121.13.165.98:8000/udp/239.77.0.5:5146
广东体育（深圳）,http://121.13.165.98:8000/udp/239.77.1.97:5146
广东体育高清-测试,http://121.13.165.98:8000/udp/239.77.0.112:5146
广东体育超清,http://121.13.165.98:8000/udp/239.77.0.168:5146
广东体育,http://121.13.165.98:8000/udp/239.77.0.6:5146
经济科教高清,http://121.13.165.98:8000/udp/239.77.0.85:5146
经济科教超清,http://121.13.165.98:8000/udp/239.77.0.167:5146
经济科教,http://121.13.165.98:8000/udp/239.77.0.8:5146
广东影视高清,http://121.13.165.98:8000/udp/239.77.0.217:5146
广东影视,http://121.13.165.98:8000/udp/239.77.0.11:5146
广东少儿高清,http://121.13.165.98:8000/udp/239.77.0.250:5146
广东少儿,http://121.13.165.98:8000/udp/239.77.0.12:5146
嘉佳卡通高清,http://121.13.165.98:8000/udp/239.77.0.179:5146
嘉佳卡通,http://121.13.165.98:8000/udp/239.77.0.13:5146
嘉佳卡通,http://121.13.165.98:8000/udp/239.77.1.15:5146
广东综艺 4K50p,http://121.13.165.98:8000/udp/239.77.1.236:5146
广东综艺 4K,http://121.13.165.98:8000/udp/239.77.1.237:5146
广东综艺(4k),http://121.13.165.98:8000/udp/239.77.0.244:5146


「电信」广东卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.166:5146
「电信」广东珠江,http://ddns.cyruslee.top:8888/udp/239.77.0.1:5146
「电信」广东珠江,http://ddns.cyruslee.top:8888/udp/239.77.0.114:5146
「电信」广东新闻,http://ddns.cyruslee.top:8888/udp/239.77.0.173:5146
「电信」广东民生,http://ddns.cyruslee.top:8888/udp/239.77.0.225:5146
「电信」广东影视,http://ddns.cyruslee.top:8888/udp/239.77.0.217:5146
「电信」广东少儿,http://ddns.cyruslee.top:8888/udp/239.77.0.250:5146
「电信」广东经济科教,http://ddns.cyruslee.top:8888/udp/239.77.0.167:5146
「电信」大湾区卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.215:5146
「电信」嘉佳卡通,http://ddns.cyruslee.top:8888/udp/239.77.0.179:5146
「电信」广州综合,http://ddns.cyruslee.top:8888/udp/239.253.43.71:5146
「电信」广州新闻,http://ddns.cyruslee.top:8888/udp/239.253.43.72:5146
「电信」广州影视,http://ddns.cyruslee.top:8888/udp/239.253.43.73:5146
「电信」广州法治,http://ddns.cyruslee.top:8888/udp/239.253.43.74:5146
「电信」广州竞赛,http://ddns.cyruslee.top:8888/udp/239.253.43.75:5146
「移动1」广东卫视FHD,http://120.234.49.38:7000/udp/239.20.0.99:3004
「移动1」广东卫视HD,http://120.234.49.38:7000/udp/239.20.0.101:2000
「移动1」广东珠江FHD,http://120.234.49.38:7000/udp/239.20.0.63:3148
「移动1」广东珠江HD,http://120.234.49.38:7000/udp/239.20.0.64:3144
「移动1」大湾区卫视HD,http://120.234.49.38:7000/udp/239.21.0.84:3676
「移动1」广东影视HD,http://120.234.49.38:7000/udp/239.21.0.85:3680
「移动1」广东公共HD,http://120.234.49.38:7000/udp/239.21.0.86:3684
「移动1」广东少儿HD,http://120.234.49.38:7000/udp/239.21.0.87:3688
「移动1」嘉佳卡通HD,http://120.234.49.38:7000/udp/239.21.0.94:3716
「移动1」广东新闻HD,http://120.234.49.38:7000/udp/239.21.0.93:3712
「移动1」广东科教FHD,http://120.234.49.38:7000/udp/239.20.0.98:3008
「移动1」广东科教HD,http://120.234.49.38:7000/udp/239.20.0.102:2002

「移动1」南国都市-4K,http://120.234.49.38:7000/udp/239.21.0.132:3872
「移动1」广东综艺-4K1,http://120.234.49.38:7000/udp/239.20.0.59:3164
「移动2」大湾区卫视HD,http://203.88.42.189:55555/udp/239.11.0.78:1025
「移动2」广东科教FHD,http://203.88.42.189:55555/udp/239.10.0.46:1025
「移动2」广东科教HD,http://203.88.42.189:55555/udp/239.10.0.112:1025
「移动2」广东珠江FHD,http://203.88.42.189:55555/udp/239.10.0.63:1025
「移动2」广东珠江HD,http://203.88.42.189:55555/udp/239.10.0.62:1025
「移动2」广东新闻HD,http://203.88.42.189:55555/udp/239.10.0.199:1025
「移动2」广东影视HD,http://203.88.42.189:55555/udp/239.11.0.79:1025
「移动2」广东少儿HD,http://203.88.42.189:55555/udp/239.11.0.81:1025
「移动2」广东公共HD,http://203.88.42.189:55555/udp/239.11.0.80:1025

「移动2」广东综艺-4K,http://203.88.42.189:55555/udp/239.10.0.64:1025
「移动2」广东综艺-4K,http://203.88.42.189:55555/udp/239.10.0.75:1025
「移动2」南国都市-4K,http://203.88.42.189:55555/udp/239.11.0.170:1025
「移动2」广州综合HD,http://203.88.42.189:55555/udp/239.11.0.138:1025
「移动2」广州新闻HD,http://203.88.42.189:55555/udp/239.11.0.139:1025
「移动2」广州影视HD,http://203.88.42.189:55555/udp/239.11.0.140:1025



广东珠江,http://adsl.netjsu.com:9900/tsfile/live/1000_1.m3u8?key=txiptv
广东卫视,http://adsl.netjsu.com:9900/tsfile/live/0125_1.m3u8?key=txiptv
广东新闻,http://adsl.netjsu.com:9900/tsfile/live/1001_1.m3u8?key=txiptv
广东民生,http://adsl.netjsu.com:9900/tsfile/live/1002_1.m3u8?key=txiptv
广东体育,http://adsl.netjsu.com:9900/tsfile/live/1004_1.m3u8?key=txiptv
广东影视,http://adsl.netjsu.com:9900/tsfile/live/1005_1.m3u8?key=txiptv
广东少儿,http://adsl.netjsu.com:9900/tsfile/live/1006_1.m3u8?key=txiptv
嘉佳卡通,http://adsl.netjsu.com:9900/tsfile/live/1007_1.m3u8?key=txiptv
经典电影,http://adsl.netjsu.com:9900/tsfile/live/1008_1.m3u8?key=txiptv
岭南戏曲,http://adsl.netjsu.com:9900/tsfile/live/1009_1.m3u8?key=txiptv




GRTN文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN生活频道,http://glive.grtn.cn/live/life.m3u8
GRTN纪录片频道,http://glive.grtn.cn/live/jilupian.m3u8
GRTN健康频道,http://glive.grtn.cn/live/health.m3u8
GRTN荔枝台,http://glive.grtn.cn/live/lizhi.m3u8
广东卫视,http://php.jdshipin.com:8880/PLTV/chudian.php?id=gdws
广东珠江,http://php.jdshipin.com:8880/PLTV/chudian.php?id=gdzj
大湾区卫视,http://php.jdshipin.com:8880/PLTV/chudian.php?id=nfws
广东民生,http://php.jdshipin.com:8880/PLTV/chudian.php?id=gdms
广东新闻,http://php.jdshipin.com:8880/PLTV/chudian.php?id=xwpd
广东经济科教,http://php.jdshipin.com:8880/PLTV/chudian.php?id=gdjjkj
广东体育,http://php.jdshipin.com:8880/PLTV/chudian.php?id=gdty
广东少儿,http://php.jdshipin.com:8880/PLTV/chudian.php?id=gdse
广东影视,http://php.jdshipin.com:8880/PLTV/chudian.php?id=gdys
嘉佳卡通,http://php.jdshipin.com:8880/PLTV/chudian.php?id=jjkt
广东移动,http://php.jdshipin.com:8880/PLTV/chudian.php?id=gdyd
广东综艺4K,http://php.jdshipin.com:8880/PLTV/chudian.php?id=gdzy



广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj
大湾区卫视,http://php.jdshipin.com:8880/chudian.php?id=nfws
广东民生,http://php.jdshipin.com:8880/chudian.php?id=gdms
广东新闻,http://php.jdshipin.com:8880/chudian.php?id=gdxw
广东经济科教,http://php.jdshipin.com:8880/chudian.php?id=gdjjkj
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
广东少儿,http://php.jdshipin.com:8880/chudian.php?id=gdse
广东影视,http://php.jdshipin.com:8880/chudian.php?id=gdys
嘉佳卡通,http://php.jdshipin.com:8880/chudian.php?id=jjkt
广东移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
广东综艺4K,http://php.jdshipin.com:8880/chudian.php?id=gdzy




体育,#genre#  

广东体育,http://adsl.netjsu.com:9900/tsfile/live/1004_1.m3u8?key=txiptv
广东体育,http://ddns.cyruslee.top:8888/udp/239.77.0.112:5146
广东体育,http://ddns.cyruslee.top:8888/udp/239.77.0.168:5146
广东体育,http://php.jdshipin.com:8880/PLTV/iptv.php?id=gdty

广东体育（深圳）,http://14.117.233.15:9000/udp/239.77.1.97:5146
广东体育高清-测试,http://14.117.233.15:9000/udp/239.77.0.112:5146
广东体育超清,http://14.117.233.15:9000/udp/239.77.0.168:5146
广东体育,http://14.117.233.15:9000/udp/239.77.0.6:5146

广东体育高清,http://113.100.72.213:8899/udp/239.77.0.112:5146
广东体育超清,http://113.100.72.213:8899/udp/239.77.0.168:5146
广东体育,http://113.100.72.213:8899/udp/239.77.0.6:5146
广东体育（深圳）,http://113.100.72.213:8899/udp/239.77.1.97:5146


广东体育,http://113.83.248.110:4200/udp/239.77.0.6:5146
广东体育（深圳）,http://113.83.248.110:4200/udp/239.77.1.97:5146
广东体育高清,http://113.83.248.110:4200/udp/239.77.0.112:5146
广东体育超清,http://113.83.248.110:4200/udp/239.77.0.168:5146

「电信」广东体育,http://ddns.cyruslee.top:8888/udp/239.77.0.112:5146
「电信」广东体育,http://ddns.cyruslee.top:8888/udp/239.77.0.168:5146
「移动1」广东体育FHD,http://120.234.49.38:7000/udp/239.20.0.97:3012
「移动1」广东体育HD,http://120.234.49.38:7000/udp/239.20.0.103:2004
「移动2」广东体育FHD,http://203.88.42.189:55555/udp/239.10.0.47:1025
「移动2」广东体育HD,http://203.88.42.189:55555/udp/239.10.0.113:1025

纬来篮球,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来篮球,https://cloud.yumixiu768.com/tmp/123.m3u8


劲爆体育,https://025365.xyz:8082/migu/mgtv.php
魅力足球,http://hlsbkmgsplive.miguvideo.com/migu/kailu/mlzuhd/57/20230411/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
劲爆体育,http://hlsbkmgsplive.miguvideo.com/migu/kailu/jinbaotyhd/57/20230411/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
咪咕24小时体育台,http://hlsbkmgsplive.miguvideo.com/wd_r2/virtuallive/tysy201903/150/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
UFC格斗精选,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/ufc/57/20230310/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
NBA经典,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/nba/57/20230310/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
CBA经典,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/cba/57/20230310/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
五大联赛经典,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/wudaliansai/57/20230310/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
中国足球风云,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/eufootball/57/20230310/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
全民乒乓,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/pingpang/57/20230310/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
体坛名栏汇,http://hlsbkmgsplive.miguvideo.com/wd_r3/cctv/titanminglan/600/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
熊猫频道高清,http://hlsbkmgsplive.miguvideo.com/wd_r1/2019/xiongmao/HD/3000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=

劲爆体育,http://php.jdshipin.com:8880/bst.php?id=jbty
劲爆体育,http://php.jdshipin.com:8880/bst.php?id=jbtyhd/4000000
新视觉,http://1b6467f415.iok.la:9931/tsfile/live/1105_1.m3u8
新视觉,http://183.237.246.14:9931/tsfile/live/1105_1.m3u8
新视觉,http://php.jdshipin.com:8880/bst.php?id=xsj
新视觉,P2p://generationnexxxt.com:19806/d75057c993f84e7c86f94e8f1e56ad24
新视觉,http://php.jdshipin.com:8880/bst.php?id=xsjhd/4000000
新视觉,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43082/index.m3u8
新视觉,https://itv.lat/tv/live.php?&line=1&id=xsj
新视觉体育,mitv://generationnexxxt.com:19806/d75057c993f84e7c86f94e8f1e56ad24
新视觉体育(B),mitv://generationnexxxt.com:19806/387fd2fee8ce4ced972cd7be0f1fc77a
魅力足球,https://025365.xyz:8082/migu/mgtv2.php
魅力足球,https://025365.xyz:8082/cqyx2.php?id=mlzq
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,http://php.jdshipin.com:8880/bst.php?id=qcsj8m/8000000
CCTV5,http://router.bingyu.in:40000/rtp/239.253.252.6:8000
CCTV5,http://router.bingyu.in:40000/rtp/239.253.252.192:8000
CCTV-5 体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+ 体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8

劲爆体育IPTV6,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&amp;livemode=1&amp;HlsProfileId=&amp;channel-id=hnbblive&amp;Contentid=2000000002000000008&amp;IASHttpSessionId=OTT19019320240419154124000281

五星体育IPV6,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IAS
五星体育IPV6,http://[2409:8087:5e08:24::15]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IAS
五星体育IPV6,http://[2409:8087:5e08:24::15]:6610/000000001000/2000000002000000007/index.m3u8? IAS
五星体育,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000007
五星体育IPV6,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
劲爆体育IPV6,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281&yang-1989

纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130

咪咕足球,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕篮球,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
五星体育IPV6,http://[2409:8087:5e08:24::15]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19594820240419041339000523
五星体育IPV6,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
